"CURR_ID","CURR_NAME","CURR_NAME_EN","UNIV_NAME_TH","LEV_NAME_TH","TOTAL_PLAN"
"25501451108771","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมสารสนเทศและการสื่อสาร","Bachelor of Engineering Program in Information and Communication Engineering","มหาวิทยาลัยราชภัฏเทพสตรี","ปริญญาตรี","30"
"25451501102526","หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาการจัดการเทคโนโลยี","Doctor of Philosophy Program in Technology Management","มหาวิทยาลัยราชภัฏพระนคร","ปริญญาเอก","10"
"25481491110516","หลักสูตรเทคโนโลยีมหาบัณฑิต  สาขาวิชาเทคโนโลยีอุตสาหกรรม","Master of Technology Program in Industrial Technology","มหาวิทยาลัยราชภัฏนครศรีธรรมราช","ปริญญาโท","5"
"25541501102482","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีวิศวกรรมโยธา","Bachelor of Science Program in Civil Engineering Technology","มหาวิทยาลัยราชภัฏพระนคร","ปริญญาตรี","30"
"25510151107833","หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาวิศวกรรมอุตสาหการ","Doctor of Philosophy Program in Industrial Engineering","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าพระนครเหนือ","ปริญญาเอก","1"
"25510151107888","หลักสูตรวิศวกรรมศาสตรมหาบัณฑิต สาขาวิชาวิศวกรรมอุตสาหการ","Master of Engineering Program in Industrial Engineering","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าพระนครเหนือ","ปริญญาโท","20"
"25461041101389","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมเครื่องกล","Bachelor of Engineering Program in Mechanical Engineering","มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ","ปริญญาตรี","60"
"25461041101413","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมโยธา","Bachelor of Engineering Program in Civil Engineering","มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ","ปริญญาตรี","120"
"25471041102246","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมอุตสาหการ","Bachelor of Engineering Program in Industrial Engineering","มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ","ปริญญาตรี","40"
"25541961101728","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมอิเล็กทรอนิกส์และระบบควบคุมอัตโนมัติ","Bachelor of Engineering Program in Electronics Engineering and Automatic Control Systems","มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา","ปริญญาตรี","90"
